,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed
0,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,0,GSM,True,29172,9402,427,1,-19,4,0
1,25.364931666666667,51.55275,0.0,0.0,1561282745841,0,GSM,True,29172,9402,427,1,-19,4,0
2,25.36486,51.55275833333334,0.0,0.0,1561282746833,0,GSM,True,29172,9402,427,1,-19,4,0
3,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,0,GSM,True,29172,9402,427,1,-19,4,0
4,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,0,GSM,True,29172,9402,427,1,-19,4,0
5,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,0,GSM,True,29172,9402,427,1,-19,4,0
6,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,0,GSM,True,29172,9402,427,1,-19,4,0
7,25.364481666666663,51.552685,0.0,0.0,1561282751907,0,GSM,True,29172,9402,427,1,-19,4,0
8,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,0,GSM,True,29172,9402,427,1,-19,4,0
9,25.364346666666663,51.552615,0.0,0.0,1561282753920,0,GSM,True,29172,9402,427,1,-23,4,0
10,25.364300000000004,51.55258166666668,0.0,0.0,1561282754814,0,GSM,True,29172,9402,427,1,-23,4,0
11,25.364265,51.55254,0.0,0.0,1561282755833,0,GSM,True,29172,9402,427,1,-23,4,0
12,25.364255000000004,51.552488333333336,0.0,0.0,1561282756884,0,GSM,True,29172,9402,427,1,-23,4,0
13,25.364258333333336,51.55242499999999,0.0,0.0,1561282757928,0,GSM,True,29172,9402,427,1,-23,4,0
14,25.364265,51.55235666666668,0.0,0.0,1561282758803,0,GSM,True,29172,9402,427,1,-23,4,0
15,25.364285,51.552285,0.0,0.0,1561282759820,0,GSM,True,29172,9402,427,1,-23,4,0
16,25.36430833333333,51.55222166666668,0.0,0.0,1561282760814,0,GSM,True,29172,9402,427,1,-23,4,0
17,25.36434333333333,51.55214,0.0,0.0,1561282761811,0,GSM,True,29172,9402,427,1,-23,4,0
18,25.364381666666667,51.55205666666667,0.0,0.0,1561282762854,0,GSM,True,29172,9402,427,1,-23,4,0
19,25.364416666666664,51.551973333333336,0.0,0.0,1561282763875,0,GSM,True,29172,9402,427,1,-23,4,0
20,25.364438333333336,51.55187833333333,0.0,0.0,1561282765075,0,GSM,True,29172,9402,427,1,-23,4,0
21,25.36446,51.55178,0.0,0.0,1561282765870,0,GSM,True,45951,9402,427,1,-5,4,0
22,25.364480000000004,51.551685,0.0,0.0,1561282766965,0,GSM,True,45951,9402,427,1,-5,4,0
23,25.36445833333333,51.551575,0.0,0.0,1561282767849,0,GSM,True,45951,9402,427,1,-5,4,0
