,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed
0,25.303105,51.518005,0.0,0.0,1561287708020,0,GSM,True,49491,9401,427,1,-31,4,0
1,25.303105,51.51800333333334,0.0,0.0,1561287709651,0,GSM,True,49491,9401,427,1,-31,4,0
2,25.303105,51.518,0.0,0.0,1561287710752,0,GSM,True,49491,9401,427,1,-31,4,0
3,25.30310833333333,51.517986666666665,0.0,0.0,1561287711747,0,GSM,True,49491,9401,427,1,-31,4,0
4,25.303115,51.51799166666667,0.0,0.0,1561287712677,0,GSM,True,49491,9401,427,1,-37,4,0
5,25.30312333333333,51.517985,0.0,0.0,1561287713738,0,GSM,True,49491,9401,427,1,-37,4,0
6,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,0,GSM,True,49491,9401,427,1,-37,4,0
7,25.303215,51.517985,0.0,0.0,1561287715677,0,GSM,True,49491,9401,427,1,-37,4,0
8,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,0,GSM,True,49491,9401,427,1,-37,4,0
9,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,0,GSM,True,49491,9401,427,1,-37,4,0
10,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,0,GSM,True,49491,9401,427,1,-37,4,0
11,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,0,GSM,True,49491,9401,427,1,-37,4,0
12,25.30359,51.517941666666665,0.0,0.0,1561287720696,0,GSM,True,49491,9401,427,1,-37,4,0
13,25.303675,51.51793666666667,0.0,0.0,1561287721671,0,GSM,True,49491,9401,427,1,-37,4,0
14,25.303765,51.51793333333333,0.0,0.0,1561287722710,0,GSM,True,44592,9401,427,1,-9,4,0
15,25.303853333333336,51.51793166666666,0.0,0.0,1561287723701,0,GSM,True,44592,9401,427,1,-9,4,0
16,25.30394,51.51793166666666,0.0,0.0,1561287724712,0,GSM,True,44592,9401,427,1,-9,4,0
17,25.304026666666665,51.51792333333333,0.0,0.0,1561287725692,0,GSM,True,44592,9401,427,1,-9,4,0
