GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level
25.33137166666667,51.422055,0.0,0.0,1561280209563,0,GSM,true,24882,9301,427,1,-33,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,1,GSM,false,22223,9301,427,1,-57,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,2,GSM,false,23733,9301,427,1,-61,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,3,GSM,false,24883,9301,427,1,-63,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,4,GSM,false,29871,9301,427,1,-69,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,5,GSM,false,22221,9301,427,1,-73,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,6,GSM,false,24132,9301,427,1,-83,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,7,GSM,true,16363,150,427,2,-27,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,8,GSM,false,10511,150,427,2,-45,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,9,GSM,false,14792,150,427,2,-47,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,10,GSM,false,10011,150,427,2,-49,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,11,GSM,false,14793,150,427,2,-57,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,12,GSM,false,14791,150,427,2,-59,4
25.33137166666667,51.422055,0.0,0.0,1561280209563,13,GSM,false,16362,150,427,2,-63,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,0,GSM,true,24882,9301,427,1,-33,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,1,GSM,false,22223,9301,427,1,-57,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,2,GSM,false,23733,9301,427,1,-61,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,3,GSM,false,24883,9301,427,1,-63,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,4,GSM,false,29871,9301,427,1,-69,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,5,GSM,false,22221,9301,427,1,-73,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,6,GSM,false,24132,9301,427,1,-83,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,7,GSM,true,16363,150,427,2,-27,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,8,GSM,false,10511,150,427,2,-45,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,9,GSM,false,14792,150,427,2,-47,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,10,GSM,false,10011,150,427,2,-49,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,11,GSM,false,14793,150,427,2,-57,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,12,GSM,false,14791,150,427,2,-59,4
25.33137166666667,51.422055,0.0,0.0,1561280209709,13,GSM,false,16362,150,427,2,-63,4
25.33137166666667,51.422055,0.0,0.0,1561280209905,0,GSM,true,24882,9301,427,1,-33,4
25.33137166666667,51.422055,0.0,0.0,1561280209905,1,GSM,false,22223,9301,427,1,-57,4
25.33137166666667,51.422055,0.0,0.0,1561280209905,2,GSM,false,23733,9301,427,1,-61,4
25.33137166666667,51.422055,0.0,0.0,1561280209905,3,GSM,false,24883,9301,427,1,-63,4
25.33137166666667,51.422055,0.0,0.0,1561280209905,4,GSM,false,29871,9301,427,1,-69,4
25.33137166666667,51.422055,0.0,0.0,1561280209905,5,GSM,false,22221,9301,427,1,-73,4
25.33137166666667,51.422055,0.0,0.0,1561280209905,6,GSM,false,24132,9301,427,1,-83,4
25.33137166666667,51.422055,0.0,0.0,1561280209905,7,GSM,true,16363,150,427,2,-27,4
25.33137166666667,51.422055,0.0,0.0,1561280209905,8,GSM,false,10511,150,427,2,-45,4
25.33137166666667,51.422055,0.0,0.0,1561280209905,9,GSM,false,14792,150,427,2,-47,4
25.33137166666667,51.422055,0.0,0.0,1561280209905,10,GSM,false,10011,150,427,2,-49,4
25.33137166666667,51.422055,0.0,0.0,1561280209905,11,GSM,false,14793,150,427,2,-57,4
