GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549345,0,GSM,true,23542,9402,427,1,-33,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549345,1,GSM,false,23541,9402,427,1,-81,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549345,2,GSM,false,22391,9402,427,1,-81,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549345,3,GSM,false,22952,9401,427,1,-87,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549345,4,GSM,false,24263,9401,427,1,-89,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549345,5,GSM,false,49281,9402,427,1,-89,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549345,6,GSM,false,22393,9402,427,1,-93,3
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549345,7,GSM,true,10132,161,427,2,-43,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549345,8,GSM,false,10133,161,427,2,-59,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549345,9,GSM,false,10131,161,427,2,-79,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549345,10,GSM,false,10971,161,427,2,-95,3
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549513,0,GSM,true,23542,9402,427,1,-33,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549513,1,GSM,false,23541,9402,427,1,-81,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549513,2,GSM,false,22391,9402,427,1,-81,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549513,3,GSM,false,22952,9401,427,1,-87,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549513,4,GSM,false,24263,9401,427,1,-89,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549513,5,GSM,false,49281,9402,427,1,-89,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549513,6,GSM,false,22393,9402,427,1,-93,3
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549513,7,GSM,true,10132,161,427,2,-43,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549513,8,GSM,false,10133,161,427,2,-59,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549513,9,GSM,false,10131,161,427,2,-79,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549513,10,GSM,false,10971,161,427,2,-95,3
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549688,0,GSM,true,23542,9402,427,1,-33,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549688,1,GSM,false,23541,9402,427,1,-81,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549688,2,GSM,false,22391,9402,427,1,-81,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549688,3,GSM,false,22952,9401,427,1,-87,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549688,4,GSM,false,24263,9401,427,1,-89,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549688,5,GSM,false,49281,9402,427,1,-89,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549688,6,GSM,false,22393,9402,427,1,-93,3
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549688,7,GSM,true,10132,161,427,2,-43,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549688,8,GSM,false,10133,161,427,2,-59,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549688,9,GSM,false,10131,161,427,2,-79,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549688,10,GSM,false,10971,161,427,2,-95,3
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549819,0,GSM,true,23542,9402,427,1,-33,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549819,1,GSM,false,23541,9402,427,1,-81,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549819,2,GSM,false,22391,9402,427,1,-81,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549819,3,GSM,false,22952,9401,427,1,-87,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549819,4,GSM,false,24263,9401,427,1,-89,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549819,5,GSM,false,49281,9402,427,1,-89,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549819,6,GSM,false,22393,9402,427,1,-93,3
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549819,7,GSM,true,10132,161,427,2,-43,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549819,8,GSM,false,10133,161,427,2,-59,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549819,9,GSM,false,10131,161,427,2,-79,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549819,10,GSM,false,10971,161,427,2,-95,3
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549965,0,GSM,true,23542,9402,427,1,-33,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549965,1,GSM,false,23541,9402,427,1,-81,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549965,2,GSM,false,22391,9402,427,1,-81,4
25.32105333333333,51.50089833333333,25.3209352,51.5010999,1561434549965,3,GSM,false,22952,9401,427,1,-87,4
