GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973228,0,GSM,true,10133,161,427,2,-19,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973228,1,GSM,false,10132,161,427,2,-47,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973228,2,GSM,false,10971,161,427,2,-83,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973228,3,GSM,true,23542,9402,427,1,-23,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973228,4,GSM,false,23541,9402,427,1,-73,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973228,5,GSM,false,23543,9402,427,1,-77,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973228,6,GSM,false,22952,9401,427,1,-83,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973228,7,GSM,false,24262,9401,427,1,-87,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973228,8,GSM,false,22393,9402,427,1,-87,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973228,9,GSM,false,24263,9401,427,1,-91,3
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973375,0,GSM,true,10133,161,427,2,-19,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973375,1,GSM,false,10132,161,427,2,-47,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973375,2,GSM,false,10971,161,427,2,-83,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973375,3,GSM,true,23542,9402,427,1,-23,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973375,4,GSM,false,23541,9402,427,1,-73,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973375,5,GSM,false,23543,9402,427,1,-77,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973375,6,GSM,false,22952,9401,427,1,-83,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973375,7,GSM,false,24262,9401,427,1,-87,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973375,8,GSM,false,22393,9402,427,1,-87,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973375,9,GSM,false,24263,9401,427,1,-91,3
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973512,0,GSM,true,10133,161,427,2,-19,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973512,1,GSM,false,10132,161,427,2,-47,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973512,2,GSM,false,10971,161,427,2,-83,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973512,3,GSM,true,23542,9402,427,1,-23,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973512,4,GSM,false,23541,9402,427,1,-73,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973512,5,GSM,false,23543,9402,427,1,-77,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973512,6,GSM,false,22952,9401,427,1,-83,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973512,7,GSM,false,24262,9401,427,1,-87,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973512,8,GSM,false,22393,9402,427,1,-87,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973512,9,GSM,false,24263,9401,427,1,-91,3
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973626,0,GSM,true,10133,161,427,2,-19,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973626,1,GSM,false,10132,161,427,2,-47,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973626,2,GSM,false,10971,161,427,2,-83,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973626,3,GSM,true,23542,9402,427,1,-23,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973626,4,GSM,false,23541,9402,427,1,-73,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973626,5,GSM,false,23543,9402,427,1,-77,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973626,6,GSM,false,22952,9401,427,1,-83,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973626,7,GSM,false,24262,9401,427,1,-87,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973626,8,GSM,false,22393,9402,427,1,-87,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973626,9,GSM,false,24263,9401,427,1,-91,3
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973736,0,GSM,true,10133,161,427,2,-19,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973736,1,GSM,false,10132,161,427,2,-47,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973736,2,GSM,false,10971,161,427,2,-83,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973736,3,GSM,true,23542,9402,427,1,-23,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973736,4,GSM,false,23541,9402,427,1,-73,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973736,5,GSM,false,23543,9402,427,1,-77,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973736,6,GSM,false,22952,9401,427,1,-83,4
25.320808333333336,51.50061833333333,25.3208467,51.5006641,1560458973736,7,GSM,false,24262,9401,427,1,-87,4
