GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,0,GSM,true,23923,9202,427,1,-25,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,1,GSM,false,49031,9202,427,1,-55,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,2,GSM,false,23921,9202,427,1,-61,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,3,GSM,false,23922,9202,427,1,-67,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,4,GSM,false,40291,9202,427,1,-81,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,5,GSM,false,24693,9202,427,1,-81,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,6,GSM,false,49032,9202,427,1,-85,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,7,GSM,true,15209,142,427,2,-63,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,8,GSM,false,16012,181,427,2,-61,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,9,GSM,false,11961,181,427,2,-75,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,10,GSM,false,18431,142,427,2,-79,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,11,GSM,false,10828,142,427,2,-81,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,12,GSM,false,18433,142,427,2,-83,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705147,13,GSM,false,15207,142,427,2,-87,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,0,GSM,true,23923,9202,427,1,-25,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,1,GSM,false,49031,9202,427,1,-55,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,2,GSM,false,23921,9202,427,1,-61,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,3,GSM,false,23922,9202,427,1,-67,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,4,GSM,false,40291,9202,427,1,-81,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,5,GSM,false,24693,9202,427,1,-81,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,6,GSM,false,49032,9202,427,1,-85,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,7,GSM,true,15209,142,427,2,-63,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,8,GSM,false,16012,181,427,2,-61,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,9,GSM,false,11961,181,427,2,-75,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,10,GSM,false,18431,142,427,2,-79,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,11,GSM,false,10828,142,427,2,-81,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,12,GSM,false,18433,142,427,2,-83,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705311,13,GSM,false,15207,142,427,2,-87,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,0,GSM,true,23923,9202,427,1,-25,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,1,GSM,false,49031,9202,427,1,-55,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,2,GSM,false,23921,9202,427,1,-61,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,3,GSM,false,23922,9202,427,1,-67,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,4,GSM,false,40291,9202,427,1,-81,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,5,GSM,false,24693,9202,427,1,-81,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,6,GSM,false,49032,9202,427,1,-85,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,7,GSM,true,15209,142,427,2,-63,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,8,GSM,false,16012,181,427,2,-61,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,9,GSM,false,11961,181,427,2,-75,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,10,GSM,false,18431,142,427,2,-79,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,11,GSM,false,10828,142,427,2,-81,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,12,GSM,false,18433,142,427,2,-83,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705443,13,GSM,false,15207,142,427,2,-87,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705572,0,GSM,true,23923,9202,427,1,-25,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705572,1,GSM,false,49031,9202,427,1,-55,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705572,2,GSM,false,23921,9202,427,1,-61,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705572,3,GSM,false,23922,9202,427,1,-67,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705572,4,GSM,false,40291,9202,427,1,-81,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705572,5,GSM,false,24693,9202,427,1,-81,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705572,6,GSM,false,49032,9202,427,1,-85,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705572,7,GSM,true,15209,142,427,2,-63,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705572,8,GSM,false,16012,181,427,2,-61,4
25.25677333333333,51.46058333333334,0.0,0.0,1561292705572,9,GSM,false,11961,181,427,2,-75,4
