GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,0,GSM,true,25973,9202,427,1,11,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,1,GSM,false,21113,9202,427,1,-49,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,2,GSM,false,25972,9202,427,1,-55,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,3,GSM,false,25971,9202,427,1,-61,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,4,GSM,false,21523,9202,427,1,-67,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,5,GSM,false,21522,9202,427,1,-69,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,6,GSM,false,22553,9202,427,1,-77,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,7,GSM,true,11359,181,427,2,-1,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,8,GSM,false,11358,181,427,2,-37,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,9,GSM,false,10673,181,427,2,-39,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,10,GSM,false,11833,181,427,2,-41,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,11,GSM,false,11867,181,427,2,-43,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,12,GSM,false,17812,181,427,2,-67,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293742952,13,GSM,false,11357,181,427,2,-71,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293743094,0,GSM,true,25973,9202,427,1,11,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293743094,1,GSM,false,21113,9202,427,1,-49,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293743094,2,GSM,false,25972,9202,427,1,-55,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293743094,3,GSM,false,25971,9202,427,1,-61,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293743094,4,GSM,false,21523,9202,427,1,-67,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293743094,5,GSM,false,21522,9202,427,1,-69,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293743094,6,GSM,false,22553,9202,427,1,-77,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293743094,7,GSM,true,11359,181,427,2,-1,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293743094,8,GSM,false,11358,181,427,2,-37,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293743094,9,GSM,false,10673,181,427,2,-39,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293743094,10,GSM,false,11833,181,427,2,-41,4
25.255499999999998,51.43986499999999,0.0,0.0,1561293743094,11,GSM,false,11867,181,427,2,-43,4
