GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,0,GSM,true,29172,9402,427,1,-19,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,1,GSM,false,40281,9402,427,1,-35,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,2,GSM,false,45953,9402,427,1,-51,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,3,GSM,false,29173,9402,427,1,-57,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,4,GSM,false,29171,9402,427,1,-71,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,5,GSM,false,40722,9402,427,1,-91,3
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,6,GSM,false,40282,9402,427,1,-91,3
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,7,GSM,true,16573,120,427,2,1,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,8,GSM,false,16572,120,427,2,-3,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,9,GSM,false,16571,120,427,2,-21,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,10,GSM,false,17381,120,427,2,-39,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,11,GSM,false,10682,120,427,2,-43,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,12,GSM,false,10683,120,427,2,-47,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745141,13,GSM,false,10451,120,427,2,-59,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,0,GSM,true,29172,9402,427,1,-19,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,1,GSM,false,40281,9402,427,1,-35,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,2,GSM,false,45953,9402,427,1,-51,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,3,GSM,false,29173,9402,427,1,-57,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,4,GSM,false,29171,9402,427,1,-71,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,5,GSM,false,40722,9402,427,1,-91,3
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,6,GSM,false,40282,9402,427,1,-91,3
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,7,GSM,true,16573,120,427,2,1,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,8,GSM,false,16572,120,427,2,-3,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,9,GSM,false,16571,120,427,2,-21,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,10,GSM,false,17381,120,427,2,-39,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,11,GSM,false,10682,120,427,2,-43,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,12,GSM,false,10683,120,427,2,-47,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745331,13,GSM,false,10451,120,427,2,-59,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,0,GSM,true,29172,9402,427,1,-19,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,1,GSM,false,40281,9402,427,1,-35,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,2,GSM,false,45953,9402,427,1,-51,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,3,GSM,false,29173,9402,427,1,-57,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,4,GSM,false,29171,9402,427,1,-71,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,5,GSM,false,40722,9402,427,1,-91,3
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,6,GSM,false,40282,9402,427,1,-91,3
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,7,GSM,true,16573,120,427,2,1,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,8,GSM,false,16572,120,427,2,-3,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,9,GSM,false,16571,120,427,2,-21,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,10,GSM,false,17381,120,427,2,-39,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,11,GSM,false,10682,120,427,2,-43,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,12,GSM,false,10683,120,427,2,-47,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745485,13,GSM,false,10451,120,427,2,-59,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745644,0,GSM,true,29172,9402,427,1,-19,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745644,1,GSM,false,40281,9402,427,1,-35,4
25.365003333333334,51.55273333333333,0.0,0.0,1561282745644,2,GSM,false,45953,9402,427,1,-51,4
