,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed
0,25.32834666666667,51.42506,0.0,0.0,1561278474631,0,GSM,True,23733,9301,427,1,-45,4,0
1,25.32834666666667,51.42506,0.0,0.0,1561278474631,1,GSM,False,29583,9301,427,1,-31,4,0
2,25.32834666666667,51.42506,0.0,0.0,1561278474631,2,GSM,False,24882,9301,427,1,-31,4,0
3,25.32834666666667,51.42506,0.0,0.0,1561278474631,3,GSM,False,22223,9301,427,1,-33,4,0
4,25.32834666666667,51.42506,0.0,0.0,1561278474631,4,GSM,False,22222,9301,427,1,-43,4,0
5,25.32834666666667,51.42506,0.0,0.0,1561278474631,5,GSM,False,22231,9301,427,1,-63,4,0
6,25.32834666666667,51.42506,0.0,0.0,1561278474631,6,GSM,False,21253,9301,427,1,-65,4,0
7,25.32834666666667,51.42506,0.0,0.0,1561278474631,7,GSM,True,10011,150,427,2,-29,4,0
8,25.32834666666667,51.42506,0.0,0.0,1561278474631,8,GSM,False,10511,150,427,2,-17,4,0
9,25.32834666666667,51.42506,0.0,0.0,1561278474631,9,GSM,False,10513,150,427,2,-31,4,0
10,25.32834666666667,51.42506,0.0,0.0,1561278474631,10,GSM,False,10903,181,427,2,-39,4,0
11,25.32834666666667,51.42506,0.0,0.0,1561278474631,11,GSM,False,16362,150,427,2,-45,4,0
12,25.32834666666667,51.42506,0.0,0.0,1561278474631,12,GSM,False,10901,181,427,2,-49,4,0
13,25.32834666666667,51.42506,0.0,0.0,1561278474631,13,GSM,False,10283,150,427,2,-51,4,0
14,25.32834666666667,51.42506,0.0,0.0,1561278476699,12,GSM,False,10013,150,427,2,-47,4,0
15,25.32834666666667,51.42506,0.0,0.0,1561278476699,13,GSM,False,16363,150,427,2,-57,4,0
16,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,0,GSM,True,23733,9301,427,1,-45,4,0
17,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,1,GSM,False,29583,9301,427,1,-31,4,0
18,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,2,GSM,False,24882,9301,427,1,-31,4,0
19,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,3,GSM,False,22223,9301,427,1,-33,4,0
20,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,4,GSM,False,22222,9301,427,1,-43,4,0
21,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,5,GSM,False,22231,9301,427,1,-63,4,0
22,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,6,GSM,False,21253,9301,427,1,-65,4,0
23,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,7,GSM,True,10511,150,427,2,-9,4,0
24,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,8,GSM,False,10513,150,427,2,-25,4,0
25,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,9,GSM,False,10903,181,427,2,-41,4,0
26,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,10,GSM,False,16362,150,427,2,-43,4,0
27,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,11,GSM,False,10901,181,427,2,-47,4,0
28,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,12,GSM,False,10013,150,427,2,-47,4,0
29,25.328331666666667,51.42508833333333,0.0,0.0,1561278477081,13,GSM,False,16363,150,427,2,-57,4,0
30,25.32831333333333,51.42508,0.0,0.0,1561278477990,0,GSM,True,23733,9301,427,1,-45,4,0
31,25.32831333333333,51.42508,0.0,0.0,1561278477990,1,GSM,False,29583,9301,427,1,-31,4,0
32,25.32831333333333,51.42508,0.0,0.0,1561278477990,2,GSM,False,24882,9301,427,1,-31,4,0
33,25.32831333333333,51.42508,0.0,0.0,1561278477990,3,GSM,False,22223,9301,427,1,-33,4,0
34,25.32831333333333,51.42508,0.0,0.0,1561278477990,4,GSM,False,22222,9301,427,1,-43,4,0
35,25.32831333333333,51.42508,0.0,0.0,1561278477990,5,GSM,False,22231,9301,427,1,-63,4,0
36,25.32831333333333,51.42508,0.0,0.0,1561278477990,6,GSM,False,21253,9301,427,1,-65,4,0
37,25.32831333333333,51.42508,0.0,0.0,1561278477990,7,GSM,True,10511,150,427,2,-9,4,0
38,25.32831333333333,51.42508,0.0,0.0,1561278477990,8,GSM,False,10513,150,427,2,-25,4,0
39,25.32831333333333,51.42508,0.0,0.0,1561278477990,9,GSM,False,10903,181,427,2,-41,4,0
40,25.32831333333333,51.42508,0.0,0.0,1561278477990,10,GSM,False,16362,150,427,2,-43,4,0
41,25.32831333333333,51.42508,0.0,0.0,1561278477990,11,GSM,False,10901,181,427,2,-47,4,0
42,25.32831333333333,51.42508,0.0,0.0,1561278477990,12,GSM,False,10013,150,427,2,-47,4,0
43,25.32831333333333,51.42508,0.0,0.0,1561278477990,13,GSM,False,16363,150,427,2,-57,4,0
44,25.328286666666667,51.42507166666666,0.0,0.0,1561278478996,0,GSM,True,23733,9301,427,1,-45,4,0
