,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed,lat,lon
0,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,0,GSM,True,29172,9402,427,1,-19,4,0.0,25.366058,51.556091
1,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,1,GSM,False,40281,9402,427,1,-35,4,0.0,25.368256,51.557053
2,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,2,GSM,False,45953,9402,427,1,-51,4,0.0,25.365215,51.548592
3,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,3,GSM,False,29173,9402,427,1,-57,4,0.0,25.366287,51.551102
4,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,4,GSM,False,29171,9402,427,1,-71,4,0.0,25.365463,51.559982
5,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,5,GSM,False,40722,9402,427,1,-91,3,0.0,25.365029,51.550255
6,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,6,GSM,False,40282,9402,427,1,-91,3,0.0,25.367661,51.550369
7,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,7,GSM,True,16573,120,427,2,1,4,0.0,25.33103943,51.53343201
8,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,8,GSM,False,16572,120,427,2,-3,4,0.0,25.336533,51.532517
9,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,9,GSM,False,16571,120,427,2,-21,4,0.0,25.359882,51.549392
10,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,10,GSM,False,17381,120,427,2,-39,4,0.0,25.362966,51.554779
11,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,11,GSM,False,10682,120,427,2,-43,4,0.0,25.330765,51.533432
12,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,12,GSM,False,10683,120,427,2,-47,4,0.0,25.388536,51.55209
13,25.36500333333333,51.55273333333333,0.0,0.0,1561282745141,13,GSM,False,10451,120,427,2,-59,4,0.0,25.33103943,51.53343201
14,25.364931666666667,51.55275,0.0,0.0,1561282745841,0,GSM,True,29172,9402,427,1,-19,4,0.0,25.366058,51.556091
15,25.364931666666667,51.55275,0.0,0.0,1561282745841,1,GSM,False,40281,9402,427,1,-35,4,0.0,25.368256,51.557053
16,25.364931666666667,51.55275,0.0,0.0,1561282745841,2,GSM,False,45953,9402,427,1,-51,4,0.0,25.365215,51.548592
17,25.364931666666667,51.55275,0.0,0.0,1561282745841,3,GSM,False,29173,9402,427,1,-57,4,0.0,25.366287,51.551102
18,25.364931666666667,51.55275,0.0,0.0,1561282745841,4,GSM,False,29171,9402,427,1,-71,4,0.0,25.365463,51.559982
19,25.364931666666667,51.55275,0.0,0.0,1561282745841,5,GSM,False,40722,9402,427,1,-91,3,0.0,25.365029,51.550255
20,25.364931666666667,51.55275,0.0,0.0,1561282745841,6,GSM,False,40282,9402,427,1,-91,3,0.0,25.367661,51.550369
21,25.364931666666667,51.55275,0.0,0.0,1561282745841,7,GSM,True,16573,120,427,2,1,4,0.0,25.33103943,51.53343201
22,25.364931666666667,51.55275,0.0,0.0,1561282745841,8,GSM,False,16572,120,427,2,-3,4,0.0,25.336533,51.532517
23,25.364931666666667,51.55275,0.0,0.0,1561282745841,9,GSM,False,16571,120,427,2,-21,4,0.0,25.359882,51.549392
24,25.364931666666667,51.55275,0.0,0.0,1561282745841,10,GSM,False,17381,120,427,2,-39,4,0.0,25.362966,51.554779
25,25.364931666666667,51.55275,0.0,0.0,1561282745841,11,GSM,False,10682,120,427,2,-43,4,0.0,25.330765,51.533432
26,25.364931666666667,51.55275,0.0,0.0,1561282745841,12,GSM,False,10683,120,427,2,-47,4,0.0,25.388536,51.55209
27,25.364931666666667,51.55275,0.0,0.0,1561282745841,13,GSM,False,10451,120,427,2,-59,4,0.0,25.33103943,51.53343201
28,25.36486,51.55275833333334,0.0,0.0,1561282746833,0,GSM,True,29172,9402,427,1,-19,4,0.0,25.366058,51.556091
29,25.36486,51.55275833333334,0.0,0.0,1561282746833,1,GSM,False,40281,9402,427,1,-35,4,0.0,25.368256,51.557053
30,25.36486,51.55275833333334,0.0,0.0,1561282746833,2,GSM,False,45953,9402,427,1,-51,4,0.0,25.365215,51.548592
31,25.36486,51.55275833333334,0.0,0.0,1561282746833,3,GSM,False,29173,9402,427,1,-57,4,0.0,25.366287,51.551102
32,25.36486,51.55275833333334,0.0,0.0,1561282746833,4,GSM,False,29171,9402,427,1,-71,4,0.0,25.365463,51.559982
33,25.36486,51.55275833333334,0.0,0.0,1561282746833,5,GSM,False,40722,9402,427,1,-91,3,0.0,25.365029,51.550255
34,25.36486,51.55275833333334,0.0,0.0,1561282746833,6,GSM,False,40282,9402,427,1,-91,3,0.0,25.367661,51.550369
35,25.36486,51.55275833333334,0.0,0.0,1561282746833,7,GSM,True,16573,120,427,2,1,4,0.0,25.33103943,51.53343201
36,25.36486,51.55275833333334,0.0,0.0,1561282746833,8,GSM,False,16572,120,427,2,-3,4,0.0,25.336533,51.532517
37,25.36486,51.55275833333334,0.0,0.0,1561282746833,9,GSM,False,16571,120,427,2,-21,4,0.0,25.359882,51.549392
38,25.36486,51.55275833333334,0.0,0.0,1561282746833,10,GSM,False,17381,120,427,2,-39,4,0.0,25.362966,51.554779
39,25.36486,51.55275833333334,0.0,0.0,1561282746833,11,GSM,False,10682,120,427,2,-43,4,0.0,25.330765,51.533432
40,25.36486,51.55275833333334,0.0,0.0,1561282746833,12,GSM,False,10683,120,427,2,-47,4,0.0,25.388536,51.55209
41,25.36486,51.55275833333334,0.0,0.0,1561282746833,13,GSM,False,10451,120,427,2,-59,4,0.0,25.33103943,51.53343201
42,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,0,GSM,True,29172,9402,427,1,-19,4,0.0,25.366058,51.556091
43,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,1,GSM,False,40281,9402,427,1,-35,4,0.0,25.368256,51.557053
44,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,2,GSM,False,45953,9402,427,1,-51,4,0.0,25.365215,51.548592
45,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,3,GSM,False,29173,9402,427,1,-57,4,0.0,25.366287,51.551102
46,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,4,GSM,False,29171,9402,427,1,-71,4,0.0,25.365463,51.559982
47,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,5,GSM,False,40722,9402,427,1,-91,3,0.0,25.365029,51.550255
48,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,6,GSM,False,40282,9402,427,1,-91,3,0.0,25.367661,51.550369
49,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,7,GSM,True,16573,120,427,2,1,4,0.0,25.33103943,51.53343201
50,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,8,GSM,False,16572,120,427,2,-3,4,0.0,25.336533,51.532517
51,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,9,GSM,False,16571,120,427,2,-21,4,0.0,25.359882,51.549392
52,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,10,GSM,False,17381,120,427,2,-39,4,0.0,25.362966,51.554779
53,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,11,GSM,False,10682,120,427,2,-43,4,0.0,25.330765,51.533432
54,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,12,GSM,False,10683,120,427,2,-47,4,0.0,25.388536,51.55209
55,25.364786666666667,51.55276666666667,0.0,0.0,1561282747763,13,GSM,False,10451,120,427,2,-59,4,0.0,25.33103943,51.53343201
56,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,0,GSM,True,29172,9402,427,1,-19,4,0.0,25.366058,51.556091
57,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,1,GSM,False,40281,9402,427,1,-35,4,0.0,25.368256,51.557053
58,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,2,GSM,False,45953,9402,427,1,-51,4,0.0,25.365215,51.548592
59,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,3,GSM,False,29173,9402,427,1,-57,4,0.0,25.366287,51.551102
60,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,4,GSM,False,29171,9402,427,1,-71,4,0.0,25.365463,51.559982
61,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,5,GSM,False,40722,9402,427,1,-91,3,0.0,25.365029,51.550255
62,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,6,GSM,False,40282,9402,427,1,-91,3,0.0,25.367661,51.550369
63,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,7,GSM,True,16573,120,427,2,1,4,0.0,25.33103943,51.53343201
64,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,8,GSM,False,16572,120,427,2,-3,4,0.0,25.336533,51.532517
65,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,9,GSM,False,16571,120,427,2,-21,4,0.0,25.359882,51.549392
66,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,10,GSM,False,17381,120,427,2,-39,4,0.0,25.362966,51.554779
67,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,11,GSM,False,10682,120,427,2,-43,4,0.0,25.330765,51.533432
68,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,12,GSM,False,10683,120,427,2,-47,4,0.0,25.388536,51.55209
69,25.364723333333338,51.552760000000006,0.0,0.0,1561282748811,13,GSM,False,10451,120,427,2,-59,4,0.0,25.33103943,51.53343201
70,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,0,GSM,True,29172,9402,427,1,-19,4,0.0,25.366058,51.556091
71,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,1,GSM,False,45953,9402,427,1,-43,4,0.0,25.365215,51.548592
72,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,2,GSM,False,40281,9402,427,1,-45,4,0.0,25.368256,51.557053
73,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,3,GSM,False,29173,9402,427,1,-61,4,0.0,25.366287,51.551102
74,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,4,GSM,False,29171,9402,427,1,-71,4,0.0,25.365463,51.559982
75,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,5,GSM,False,40282,9402,427,1,-89,4,0.0,25.367661,51.550369
76,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,6,GSM,False,40722,9402,427,1,-89,4,0.0,25.365029,51.550255
77,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,7,GSM,True,16573,120,427,2,-11,4,0.0,25.33103943,51.53343201
78,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,8,GSM,False,16572,120,427,2,-17,4,0.0,25.336533,51.532517
79,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,9,GSM,False,16571,120,427,2,-23,4,0.0,25.359882,51.549392
80,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,10,GSM,False,10682,120,427,2,-23,4,0.0,25.330765,51.533432
81,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,11,GSM,False,10683,120,427,2,-31,4,0.0,25.388536,51.55209
82,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,12,GSM,False,16553,120,427,2,-47,4,0.0,25.3502655,51.53068542
83,25.364646666666665,51.55274333333333,0.0,0.0,1561282749820,13,GSM,False,17381,120,427,2,-47,4,0.0,25.362966,51.554779
84,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,0,GSM,True,29172,9402,427,1,-19,4,0.0,25.366058,51.556091
85,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,1,GSM,False,45953,9402,427,1,-43,4,0.0,25.365215,51.548592
86,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,2,GSM,False,40281,9402,427,1,-45,4,0.0,25.368256,51.557053
87,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,3,GSM,False,29173,9402,427,1,-61,4,0.0,25.366287,51.551102
88,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,4,GSM,False,29171,9402,427,1,-71,4,0.0,25.365463,51.559982
89,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,5,GSM,False,40282,9402,427,1,-89,4,0.0,25.367661,51.550369
90,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,6,GSM,False,40722,9402,427,1,-89,4,0.0,25.365029,51.550255
91,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,7,GSM,True,16573,120,427,2,-11,4,0.0,25.33103943,51.53343201
92,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,8,GSM,False,16572,120,427,2,-17,4,0.0,25.336533,51.532517
93,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,9,GSM,False,16571,120,427,2,-23,4,0.0,25.359882,51.549392
94,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,10,GSM,False,10682,120,427,2,-23,4,0.0,25.330765,51.533432
95,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,11,GSM,False,10683,120,427,2,-31,4,0.0,25.388536,51.55209
96,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,12,GSM,False,16553,120,427,2,-47,4,0.0,25.3502655,51.53068542
97,25.36456333333333,51.55272166666667,0.0,0.0,1561282750841,13,GSM,False,17381,120,427,2,-47,4,0.0,25.362966,51.554779
98,25.364481666666663,51.552685,0.0,0.0,1561282751907,0,GSM,True,29172,9402,427,1,-19,4,0.0,25.366058,51.556091
99,25.364481666666663,51.552685,0.0,0.0,1561282751907,1,GSM,False,45953,9402,427,1,-43,4,0.0,25.365215,51.548592
100,25.364481666666663,51.552685,0.0,0.0,1561282751907,2,GSM,False,40281,9402,427,1,-45,4,0.0,25.368256,51.557053
101,25.364481666666663,51.552685,0.0,0.0,1561282751907,3,GSM,False,29173,9402,427,1,-61,4,0.0,25.366287,51.551102
102,25.364481666666663,51.552685,0.0,0.0,1561282751907,4,GSM,False,29171,9402,427,1,-71,4,0.0,25.365463,51.559982
103,25.364481666666663,51.552685,0.0,0.0,1561282751907,5,GSM,False,40282,9402,427,1,-89,4,0.0,25.367661,51.550369
104,25.364481666666663,51.552685,0.0,0.0,1561282751907,6,GSM,False,40722,9402,427,1,-89,4,0.0,25.365029,51.550255
105,25.364481666666663,51.552685,0.0,0.0,1561282751907,7,GSM,True,16573,120,427,2,-11,4,0.0,25.33103943,51.53343201
106,25.364481666666663,51.552685,0.0,0.0,1561282751907,8,GSM,False,16572,120,427,2,-17,4,0.0,25.336533,51.532517
107,25.364481666666663,51.552685,0.0,0.0,1561282751907,9,GSM,False,16571,120,427,2,-23,4,0.0,25.359882,51.549392
108,25.364481666666663,51.552685,0.0,0.0,1561282751907,10,GSM,False,10682,120,427,2,-23,4,0.0,25.330765,51.533432
109,25.364481666666663,51.552685,0.0,0.0,1561282751907,11,GSM,False,10683,120,427,2,-31,4,0.0,25.388536,51.55209
110,25.364481666666663,51.552685,0.0,0.0,1561282751907,12,GSM,False,16553,120,427,2,-47,4,0.0,25.3502655,51.53068542
111,25.364481666666663,51.552685,0.0,0.0,1561282751907,13,GSM,False,17381,120,427,2,-47,4,0.0,25.362966,51.554779
112,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,0,GSM,True,29172,9402,427,1,-19,4,0.0,25.366058,51.556091
113,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,1,GSM,False,45953,9402,427,1,-43,4,0.0,25.365215,51.548592
114,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,2,GSM,False,40281,9402,427,1,-45,4,0.0,25.368256,51.557053
115,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,3,GSM,False,29173,9402,427,1,-61,4,0.0,25.366287,51.551102
116,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,4,GSM,False,29171,9402,427,1,-71,4,0.0,25.365463,51.559982
117,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,5,GSM,False,40282,9402,427,1,-89,4,0.0,25.367661,51.550369
118,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,6,GSM,False,40722,9402,427,1,-89,4,0.0,25.365029,51.550255
119,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,7,GSM,True,16573,120,427,2,-11,4,0.0,25.33103943,51.53343201
120,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,8,GSM,False,16572,120,427,2,-17,4,0.0,25.336533,51.532517
121,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,9,GSM,False,16571,120,427,2,-23,4,0.0,25.359882,51.549392
122,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,10,GSM,False,10682,120,427,2,-23,4,0.0,25.330765,51.533432
123,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,11,GSM,False,10683,120,427,2,-31,4,0.0,25.388536,51.55209
124,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,12,GSM,False,16553,120,427,2,-47,4,0.0,25.3502655,51.53068542
125,25.364408333333337,51.55264666666667,0.0,0.0,1561282752904,13,GSM,False,17381,120,427,2,-47,4,0.0,25.362966,51.554779
126,25.364346666666663,51.552615,0.0,0.0,1561282753920,0,GSM,True,29172,9402,427,1,-23,4,0.0,25.366058,51.556091
127,25.364346666666663,51.552615,0.0,0.0,1561282753920,1,GSM,False,45953,9402,427,1,-23,4,0.0,25.365215,51.548592
128,25.364346666666663,51.552615,0.0,0.0,1561282753920,2,GSM,False,40281,9402,427,1,-41,4,0.0,25.368256,51.557053
