,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed,lat,lon
79,25.30312333333333,51.517985,0.0,0.0,1561287713738,9,GSM,False,11131,161,427,2,-41,4,0.0,25.287305,51.517058
80,25.30312333333333,51.517985,0.0,0.0,1561287713738,10,GSM,False,11903,121,427,2,-43,4,0.0,25.291443,51.530685
81,25.30312333333333,51.517985,0.0,0.0,1561287713738,11,GSM,False,19913,121,427,2,-47,4,0.0,25.304204,51.513501
82,25.30312333333333,51.517985,0.0,0.0,1561287713738,12,GSM,False,12032,121,427,2,-53,4,0.0,25.28846741,51.53892517
83,25.30312333333333,51.517985,0.0,0.0,1561287713738,13,GSM,False,10532,120,427,2,-53,4,0.0,25.317536,51.527775
84,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,0,GSM,True,49491,9401,427,1,-37,4,0.0,25.297463,51.523592
85,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,1,GSM,False,44592,9401,427,1,-27,4,0.0,25.30014,51.519012
86,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,2,GSM,False,45071,9401,427,1,-39,4,0.0,25.301909,51.517847
87,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,3,GSM,False,45074,9401,427,1,-41,4,0.0,25.298218,51.52228
88,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,4,GSM,False,49492,9401,427,1,-43,4,0.0,25.296854,51.512713
89,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,5,GSM,False,49703,9401,427,1,-43,4,0.0,25.29396057,51.54579163
90,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,6,GSM,False,25942,9401,427,1,-59,4,0.0,25.291788,51.514406
91,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,7,GSM,True,19912,121,427,2,-5,4,0.0,25.29670715,51.51695251
92,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,8,GSM,False,10771,161,427,2,-39,4,0.0,25.304572,51.514206
93,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,9,GSM,False,11131,161,427,2,-41,4,0.0,25.287305,51.517058
94,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,10,GSM,False,11903,121,427,2,-43,4,0.0,25.291443,51.530685
95,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,11,GSM,False,19913,121,427,2,-47,4,0.0,25.304204,51.513501
96,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,12,GSM,False,12032,121,427,2,-53,4,0.0,25.28846741,51.53892517
97,25.30317833333333,51.51798999999999,0.0,0.0,1561287714728,13,GSM,False,10532,120,427,2,-53,4,0.0,25.317536,51.527775
98,25.303215,51.517985,0.0,0.0,1561287715677,0,GSM,True,49491,9401,427,1,-37,4,0.0,25.297463,51.523592
99,25.303215,51.517985,0.0,0.0,1561287715677,1,GSM,False,44592,9401,427,1,-27,4,0.0,25.30014,51.519012
100,25.303215,51.517985,0.0,0.0,1561287715677,2,GSM,False,45071,9401,427,1,-39,4,0.0,25.301909,51.517847
101,25.303215,51.517985,0.0,0.0,1561287715677,3,GSM,False,45074,9401,427,1,-41,4,0.0,25.298218,51.52228
102,25.303215,51.517985,0.0,0.0,1561287715677,4,GSM,False,49492,9401,427,1,-43,4,0.0,25.296854,51.512713
103,25.303215,51.517985,0.0,0.0,1561287715677,5,GSM,False,49703,9401,427,1,-43,4,0.0,25.29396057,51.54579163
104,25.303215,51.517985,0.0,0.0,1561287715677,6,GSM,False,25942,9401,427,1,-59,4,0.0,25.291788,51.514406
105,25.303215,51.517985,0.0,0.0,1561287715677,7,GSM,True,19912,121,427,2,-5,4,0.0,25.29670715,51.51695251
106,25.303215,51.517985,0.0,0.0,1561287715677,8,GSM,False,10771,161,427,2,-39,4,0.0,25.304572,51.514206
107,25.303215,51.517985,0.0,0.0,1561287715677,9,GSM,False,11131,161,427,2,-41,4,0.0,25.287305,51.517058
108,25.303215,51.517985,0.0,0.0,1561287715677,10,GSM,False,11903,121,427,2,-43,4,0.0,25.291443,51.530685
109,25.303215,51.517985,0.0,0.0,1561287715677,11,GSM,False,19913,121,427,2,-47,4,0.0,25.304204,51.513501
110,25.303215,51.517985,0.0,0.0,1561287715677,12,GSM,False,12032,121,427,2,-53,4,0.0,25.28846741,51.53892517
111,25.303215,51.517985,0.0,0.0,1561287715677,13,GSM,False,10532,120,427,2,-53,4,0.0,25.317536,51.527775
112,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,0,GSM,True,49491,9401,427,1,-37,4,0.0,25.297463,51.523592
113,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,1,GSM,False,44592,9401,427,1,-27,4,0.0,25.30014,51.519012
114,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,2,GSM,False,45071,9401,427,1,-39,4,0.0,25.301909,51.517847
115,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,3,GSM,False,45074,9401,427,1,-41,4,0.0,25.298218,51.52228
116,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,4,GSM,False,49492,9401,427,1,-43,4,0.0,25.296854,51.512713
117,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,5,GSM,False,49703,9401,427,1,-43,4,0.0,25.29396057,51.54579163
118,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,6,GSM,False,25942,9401,427,1,-59,4,0.0,25.291788,51.514406
119,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,7,GSM,True,19912,121,427,2,3,4,0.0,25.29670715,51.51695251
120,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,8,GSM,False,10771,161,427,2,-39,4,0.0,25.304572,51.514206
121,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,9,GSM,False,11131,161,427,2,-41,4,0.0,25.287305,51.517058
122,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,10,GSM,False,11903,121,427,2,-43,4,0.0,25.291443,51.530685
123,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,11,GSM,False,19913,121,427,2,-47,4,0.0,25.304204,51.513501
124,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,12,GSM,False,12032,121,427,2,-53,4,0.0,25.28846741,51.53892517
125,25.30327833333333,51.51798166666667,0.0,0.0,1561287716714,13,GSM,False,10532,120,427,2,-53,4,0.0,25.317536,51.527775
126,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,0,GSM,True,49491,9401,427,1,-37,4,0.0,25.297463,51.523592
127,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,1,GSM,False,44592,9401,427,1,-27,4,0.0,25.30014,51.519012
128,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,2,GSM,False,45071,9401,427,1,-39,4,0.0,25.301909,51.517847
129,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,3,GSM,False,45074,9401,427,1,-41,4,0.0,25.298218,51.52228
130,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,4,GSM,False,49492,9401,427,1,-43,4,0.0,25.296854,51.512713
131,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,5,GSM,False,49703,9401,427,1,-43,4,0.0,25.29396057,51.54579163
132,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,6,GSM,False,25942,9401,427,1,-59,4,0.0,25.291788,51.514406
133,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,7,GSM,True,19912,121,427,2,3,4,0.0,25.29670715,51.51695251
134,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,8,GSM,False,10771,161,427,2,-39,4,0.0,25.304572,51.514206
135,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,9,GSM,False,11131,161,427,2,-41,4,0.0,25.287305,51.517058
136,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,10,GSM,False,11903,121,427,2,-43,4,0.0,25.291443,51.530685
137,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,11,GSM,False,19913,121,427,2,-47,4,0.0,25.304204,51.513501
138,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,12,GSM,False,12032,121,427,2,-53,4,0.0,25.28846741,51.53892517
139,25.303356666666662,51.51797333333334,0.0,0.0,1561287717742,13,GSM,False,10532,120,427,2,-53,4,0.0,25.317536,51.527775
140,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,0,GSM,True,49491,9401,427,1,-37,4,0.0,25.297463,51.523592
141,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,1,GSM,False,44592,9401,427,1,-27,4,0.0,25.30014,51.519012
142,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,2,GSM,False,45071,9401,427,1,-39,4,0.0,25.301909,51.517847
143,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,3,GSM,False,45074,9401,427,1,-41,4,0.0,25.298218,51.52228
144,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,4,GSM,False,49492,9401,427,1,-43,4,0.0,25.296854,51.512713
145,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,5,GSM,False,49703,9401,427,1,-43,4,0.0,25.29396057,51.54579163
146,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,6,GSM,False,25942,9401,427,1,-59,4,0.0,25.291788,51.514406
147,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,7,GSM,True,19912,121,427,2,3,4,0.0,25.29670715,51.51695251
148,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,8,GSM,False,10771,161,427,2,-39,4,0.0,25.304572,51.514206
149,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,9,GSM,False,11131,161,427,2,-41,4,0.0,25.287305,51.517058
150,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,10,GSM,False,11903,121,427,2,-43,4,0.0,25.291443,51.530685
151,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,11,GSM,False,19913,121,427,2,-47,4,0.0,25.304204,51.513501
152,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,12,GSM,False,12032,121,427,2,-53,4,0.0,25.28846741,51.53892517
153,25.30343333333333,51.51796333333333,0.0,0.0,1561287718696,13,GSM,False,10532,120,427,2,-53,4,0.0,25.317536,51.527775
154,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,0,GSM,True,49491,9401,427,1,-37,4,0.0,25.297463,51.523592
155,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,1,GSM,False,44592,9401,427,1,-27,4,0.0,25.30014,51.519012
156,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,2,GSM,False,45071,9401,427,1,-39,4,0.0,25.301909,51.517847
157,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,3,GSM,False,45074,9401,427,1,-41,4,0.0,25.298218,51.52228
158,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,4,GSM,False,49492,9401,427,1,-43,4,0.0,25.296854,51.512713
159,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,5,GSM,False,49703,9401,427,1,-43,4,0.0,25.29396057,51.54579163
160,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,6,GSM,False,25942,9401,427,1,-59,4,0.0,25.291788,51.514406
161,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,7,GSM,True,19912,121,427,2,3,4,0.0,25.29670715,51.51695251
162,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,8,GSM,False,10771,161,427,2,-39,4,0.0,25.304572,51.514206
163,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,9,GSM,False,11131,161,427,2,-41,4,0.0,25.287305,51.517058
164,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,10,GSM,False,11903,121,427,2,-43,4,0.0,25.291443,51.530685
165,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,11,GSM,False,19913,121,427,2,-47,4,0.0,25.304204,51.513501
166,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,12,GSM,False,12032,121,427,2,-53,4,0.0,25.28846741,51.53892517
167,25.303508333333337,51.51795333333333,0.0,0.0,1561287719694,13,GSM,False,10532,120,427,2,-53,4,0.0,25.317536,51.527775
168,25.30359,51.517941666666665,0.0,0.0,1561287720696,0,GSM,True,49491,9401,427,1,-37,4,0.0,25.297463,51.523592
169,25.30359,51.517941666666665,0.0,0.0,1561287720696,1,GSM,False,44592,9401,427,1,-27,4,0.0,25.30014,51.519012
170,25.30359,51.517941666666665,0.0,0.0,1561287720696,2,GSM,False,45071,9401,427,1,-39,4,0.0,25.301909,51.517847
171,25.30359,51.517941666666665,0.0,0.0,1561287720696,3,GSM,False,45074,9401,427,1,-41,4,0.0,25.298218,51.52228
172,25.30359,51.517941666666665,0.0,0.0,1561287720696,4,GSM,False,49492,9401,427,1,-43,4,0.0,25.296854,51.512713
173,25.30359,51.517941666666665,0.0,0.0,1561287720696,5,GSM,False,49703,9401,427,1,-43,4,0.0,25.29396057,51.54579163
174,25.30359,51.517941666666665,0.0,0.0,1561287720696,6,GSM,False,25942,9401,427,1,-59,4,0.0,25.291788,51.514406
175,25.30359,51.517941666666665,0.0,0.0,1561287720696,7,GSM,True,19912,121,427,2,13,4,0.0,25.29670715,51.51695251
176,25.30359,51.517941666666665,0.0,0.0,1561287720696,8,GSM,False,19913,121,427,2,-39,4,0.0,25.304204,51.513501
177,25.30359,51.517941666666665,0.0,0.0,1561287720696,9,GSM,False,11131,161,427,2,-41,4,0.0,25.287305,51.517058
178,25.30359,51.517941666666665,0.0,0.0,1561287720696,10,GSM,False,10771,161,427,2,-43,4,0.0,25.304572,51.514206
179,25.30359,51.517941666666665,0.0,0.0,1561287720696,11,GSM,False,11903,121,427,2,-43,4,0.0,25.291443,51.530685
180,25.30359,51.517941666666665,0.0,0.0,1561287720696,12,GSM,False,12032,121,427,2,-53,4,0.0,25.28846741,51.53892517
181,25.30359,51.517941666666665,0.0,0.0,1561287720696,13,GSM,False,19923,121,427,2,-55,4,0.0,25.317307,51.520615
182,25.303675,51.51793666666667,0.0,0.0,1561287721671,0,GSM,True,49491,9401,427,1,-37,4,0.0,25.297463,51.523592
183,25.303675,51.51793666666667,0.0,0.0,1561287721671,1,GSM,False,44592,9401,427,1,-27,4,0.0,25.30014,51.519012
184,25.303675,51.51793666666667,0.0,0.0,1561287721671,2,GSM,False,45071,9401,427,1,-39,4,0.0,25.301909,51.517847
185,25.303675,51.51793666666667,0.0,0.0,1561287721671,3,GSM,False,45074,9401,427,1,-41,4,0.0,25.298218,51.52228
186,25.303675,51.51793666666667,0.0,0.0,1561287721671,4,GSM,False,49492,9401,427,1,-43,4,0.0,25.296854,51.512713
187,25.303675,51.51793666666667,0.0,0.0,1561287721671,5,GSM,False,49703,9401,427,1,-43,4,0.0,25.29396057,51.54579163
188,25.303675,51.51793666666667,0.0,0.0,1561287721671,6,GSM,False,25942,9401,427,1,-59,4,0.0,25.291788,51.514406
189,25.303675,51.51793666666667,0.0,0.0,1561287721671,7,GSM,True,19912,121,427,2,13,4,0.0,25.29670715,51.51695251
190,25.303675,51.51793666666667,0.0,0.0,1561287721671,8,GSM,False,19913,121,427,2,-39,4,0.0,25.304204,51.513501
191,25.303675,51.51793666666667,0.0,0.0,1561287721671,9,GSM,False,11131,161,427,2,-41,4,0.0,25.287305,51.517058
192,25.303675,51.51793666666667,0.0,0.0,1561287721671,10,GSM,False,10771,161,427,2,-43,4,0.0,25.304572,51.514206
193,25.303675,51.51793666666667,0.0,0.0,1561287721671,11,GSM,False,11903,121,427,2,-43,4,0.0,25.291443,51.530685
194,25.303675,51.51793666666667,0.0,0.0,1561287721671,12,GSM,False,12032,121,427,2,-53,4,0.0,25.28846741,51.53892517
195,25.303675,51.51793666666667,0.0,0.0,1561287721671,13,GSM,False,19923,121,427,2,-55,4,0.0,25.317307,51.520615
196,25.303765,51.51793333333333,0.0,0.0,1561287722710,0,GSM,True,44592,9401,427,1,-9,4,0.0,25.30014,51.519012
197,25.303765,51.51793333333333,0.0,0.0,1561287722710,1,GSM,False,45074,9401,427,1,-35,4,0.0,25.298218,51.52228
198,25.303765,51.51793333333333,0.0,0.0,1561287722710,2,GSM,False,25942,9401,427,1,-39,4,0.0,25.291788,51.514406
199,25.303765,51.51793333333333,0.0,0.0,1561287722710,3,GSM,False,49492,9401,427,1,-39,4,0.0,25.296854,51.512713
200,25.303765,51.51793333333333,0.0,0.0,1561287722710,4,GSM,False,21292,9401,427,1,-55,4,0.0,25.304274,51.517653
201,25.303765,51.51793333333333,0.0,0.0,1561287722710,5,GSM,False,45071,9401,427,1,-61,4,0.0,25.301909,51.517847
202,25.303765,51.51793333333333,0.0,0.0,1561287722710,6,GSM,True,19912,121,427,2,13,4,0.0,25.29670715,51.51695251
203,25.303765,51.51793333333333,0.0,0.0,1561287722710,7,GSM,False,19913,121,427,2,-39,4,0.0,25.304204,51.513501
204,25.303765,51.51793333333333,0.0,0.0,1561287722710,8,GSM,False,11131,161,427,2,-41,4,0.0,25.287305,51.517058
205,25.303765,51.51793333333333,0.0,0.0,1561287722710,9,GSM,False,10771,161,427,2,-43,4,0.0,25.304572,51.514206
206,25.303765,51.51793333333333,0.0,0.0,1561287722710,10,GSM,False,11903,121,427,2,-43,4,0.0,25.291443,51.530685
207,25.303765,51.51793333333333,0.0,0.0,1561287722710,11,GSM,False,12032,121,427,2,-53,4,0.0,25.28846741,51.53892517
