,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed,lat,lon
0,25.36886833333333,51.55112333333333,0.0,0.0,1561285791859,0,GSM,True,40283,9402,427,1,-7,4,0.0,25.369492,51.550598
1,25.36886833333333,51.55112333333333,0.0,0.0,1561285791859,1,GSM,False,40282,9402,427,1,-23,4,0.0,25.367661,51.550369
2,25.36886833333333,51.55112333333333,0.0,0.0,1561285791859,2,GSM,False,40281,9402,427,1,-37,4,0.0,25.368256,51.557053
3,25.36886833333333,51.55112333333333,0.0,0.0,1561285791859,3,GSM,False,29173,9402,427,1,-67,4,0.0,25.366287,51.551102
4,25.36886833333333,51.55112333333333,0.0,0.0,1561285791859,4,GSM,False,25642,9402,427,1,-67,4,0.0,25.368494,51.552817
5,25.36886833333333,51.55112333333333,0.0,0.0,1561285791859,5,GSM,False,29171,9402,427,1,-77,4,0.0,25.365463,51.559982
6,25.36886833333333,51.55112333333333,0.0,0.0,1561285791859,6,GSM,False,49543,9402,427,1,-89,4,0.0,25.388344,51.551006
7,25.36886833333333,51.55112333333333,0.0,0.0,1561285791859,7,GSM,True,17383,120,427,2,11,4,0.0,25.368232,51.550961
8,25.36886833333333,51.55112333333333,0.0,0.0,1561285791859,8,GSM,False,17382,120,427,2,-3,4,0.0,25.3502655,51.53068542
9,25.36886833333333,51.55112333333333,0.0,0.0,1561285791859,9,GSM,False,16573,120,427,2,-35,4,0.0,25.33103943,51.53343201
10,25.36886833333333,51.55112333333333,0.0,0.0,1561285791859,10,GSM,False,17381,120,427,2,-37,4,0.0,25.362966,51.554779
11,25.36886833333333,51.55112333333333,0.0,0.0,1561285791859,11,GSM,False,10022,120,427,2,-71,4,0.0,25.368139,51.546364
12,25.368876666666665,51.55122333333334,0.0,0.0,1561285794838,0,GSM,True,40283,9402,427,1,-9,4,0.0,25.369492,51.550598
13,25.368876666666665,51.55122333333334,0.0,0.0,1561285794838,1,GSM,False,40282,9402,427,1,-25,4,0.0,25.367661,51.550369
14,25.368876666666665,51.55122333333334,0.0,0.0,1561285794838,2,GSM,False,40281,9402,427,1,-39,4,0.0,25.368256,51.557053
15,25.368876666666665,51.55122333333334,0.0,0.0,1561285794838,3,GSM,False,29173,9402,427,1,-67,4,0.0,25.366287,51.551102
16,25.368876666666665,51.55122333333334,0.0,0.0,1561285794838,4,GSM,False,25642,9402,427,1,-67,4,0.0,25.368494,51.552817
